Invoice_ID,Customer_ID,Invoice_Date,Payment_Terms_Days,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Product_Category,Sales_Channel,Payment_Status,Outstanding_Amount,Days_Overdue,Aging_Bucket,Collection_Status,Customer_Risk_Score,Collection_Agent,Dispute_Flag,Promise_To_Pay_Date,Invoice_Month,Invoice_Year,Quarter,Invoice_Priority
INV0000143,CUST0156,2025-04-05,60,2025-06-04,133028,23945.04,156973.04,Industrial Goods,Distributor,Paid,0,5,0-30,Reminder Sent,74,Rohit,No,,Apr-2025,2025,Q2,Medium
INV0000144,CUST0315,2026-02-07,60,2026-04-08,78793,14182.74,92975.74,Medical Supplies,Direct,Unpaid,92975.74,54,31-60,Escalated,74,Rohit,No,2026-06-13,Feb-2026,2026,Q1,Medium
INV0000145,CUST0173,2025-10-28,60,2025-12-27,277583,49964.94,327547.94,Medical Supplies,Online,Paid,0,0,0-30,Closed,59,Amit,No,,Oct-2025,2025,Q4,High
INV0000146,CUST0804,2025-08-24,30,2025-09-23,294613,53030.34,347643.34,Industrial Goods,Online,Paid,0,14,0-30,Reminder Sent,25,Neha,No,,Aug-2025,2025,Q3,High
INV0000147,CUST0559,2024-12-08,15,2024-12-23,69353,12483.54,81836.54,Office Supplies,Direct,Paid,0,0,0-30,Closed,50,Neha,No,,Dec-2024,2024,Q4,Medium
INV0000148,CUST0976,2024-05-23,30,2024-06-22,127246,22904.28,150150.28,Office Supplies,Direct,Paid,0,7,0-30,Reminder Sent,57,Neha,No,,May-2024,2024,Q2,Medium
INV0000149,CUST0465,2026-03-16,30,2026-04-15,47176,8491.68,55667.68,Consumer Goods,Corporate,Paid,0,44,31-60,Escalated,85,Rohit,No,,Mar-2026,2026,Q1,Low
INV0000150,CUST0223,2024-11-16,15,2024-12-01,244326,43978.68,288304.68,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,69,Neha,No,,Nov-2024,2024,Q4,High
INV0000151,CUST0082,2024-03-06,45,2024-04-20,60980,10976.4,71956.4,Electronics,Online,Paid,0,49,31-60,Escalated,75,Sneha,No,,Mar-2024,2024,Q1,Low
INV0000152,CUST0805,2024-12-21,15,2025-01-05,38772,6978.96,45750.96,Industrial Goods,Corporate,Paid,0,14,0-30,Reminder Sent,74,Karan,No,,Dec-2024,2024,Q4,Low
INV0000153,CUST0829,2025-11-18,15,2025-12-03,122410,22033.8,144443.8,Medical Supplies,Direct,Paid,0,13,0-30,Reminder Sent,87,Neha,No,,Nov-2025,2025,Q4,Medium
INV0000154,CUST0609,2025-12-17,30,2026-01-16,156276,28129.68,184405.68,Office Supplies,Online,Paid,0,0,0-30,Closed,93,Rohit,No,,Dec-2025,2025,Q4,Medium
INV0000155,CUST0807,2025-12-29,30,2026-01-28,201375,36247.5,237622.5,Medical Supplies,Direct,Paid,0,0,0-30,Closed,58,Pooja,No,,Dec-2025,2025,Q4,High
INV0000156,CUST0166,2025-12-15,30,2026-01-14,46142,8305.56,54447.56,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,23,Sneha,No,,Dec-2025,2025,Q4,Low
INV0000157,CUST0503,2024-07-11,15,2024-07-26,130222,23439.96,153661.96,Consumer Goods,Direct,Paid,0,3,0-30,Reminder Sent,54,Neha,No,,Jul-2024,2024,Q3,Medium
INV0000158,CUST0536,2025-05-16,45,2025-06-30,190584,34305.12,224889.12,Office Supplies,Corporate,Unpaid,224889.12,336,90+,Legal Review,64,Pooja,No,2026-06-18,May-2025,2025,Q2,High
INV0000159,CUST0714,2024-07-26,45,2024-09-09,193711,34867.98,228578.98,Office Supplies,Online,Paid,0,49,31-60,Escalated,44,Karan,No,,Jul-2024,2024,Q3,High
INV0000160,CUST0992,2026-03-19,60,2026-05-18,58750,10575,69325,Consumer Goods,Online,Paid,0,33,31-60,Escalated,38,Pooja,No,,Mar-2026,2026,Q1,Low
INV0000161,CUST0091,2024-11-27,45,2025-01-11,72019,12963.42,84982.42,Industrial Goods,Distributor,Paid,0,29,0-30,Escalated,59,Rohit,No,,Nov-2024,2024,Q4,Medium
INV0000162,CUST0977,2025-09-26,30,2025-10-26,249159,44848.62,294007.62,Consumer Goods,Direct,Paid,0,13,0-30,Reminder Sent,24,Karan,No,,Sep-2025,2025,Q3,High
INV0000163,CUST0402,2024-04-01,45,2024-05-16,263245,47384.1,310629.1,Software,Corporate,Paid,0,0,0-30,Closed,44,Rohit,No,,Apr-2024,2024,Q2,High
INV0000164,CUST0645,2024-01-14,30,2024-02-13,118259,21286.62,139545.62,Software,Direct,Paid,0,0,0-30,Closed,79,Pooja,No,,Jan-2024,2024,Q1,Medium
INV0000165,CUST0391,2024-09-29,30,2024-10-29,265079,47714.22,312793.22,Office Supplies,Distributor,Paid,0,0,0-30,Closed,81,Karan,No,,Sep-2024,2024,Q3,High
INV0000166,CUST0123,2024-01-28,30,2024-02-27,119192,21454.56,140646.56,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,55,Karan,No,,Jan-2024,2024,Q1,Medium
INV0000167,CUST0488,2026-04-21,45,2026-06-05,207782,37400.76,245182.76,Medical Supplies,Direct,Paid,0,0,0-30,Closed,71,Sneha,No,,Apr-2026,2026,Q2,High
INV0000168,CUST0215,2025-06-16,60,2025-08-15,14176,2551.68,16727.68,Office Supplies,Online,Paid,0,57,31-60,Escalated,75,Sneha,No,,Jun-2025,2025,Q2,Low
INV0000169,CUST0590,2025-06-12,15,2025-06-27,230174,41431.32,271605.32,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,53,Neha,No,,Jun-2025,2025,Q2,High
INV0000170,CUST0485,2024-06-21,60,2024-08-20,82354,14823.72,97177.72,Electronics,Corporate,Paid,0,1,0-30,Reminder Sent,54,Karan,No,,Jun-2024,2024,Q2,Medium
INV0000171,CUST0266,2024-09-12,60,2024-11-11,158621,28551.78,187172.78,Software,Corporate,Paid,0,34,31-60,Escalated,12,Neha,No,,Sep-2024,2024,Q3,Medium
INV0000172,CUST0913,2024-06-22,30,2024-07-22,273337,49200.66,322537.66,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,73,Sneha,No,,Jun-2024,2024,Q2,High
INV0000173,CUST0040,2026-04-07,45,2026-05-22,44339,7981.02,52320.02,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,80,Amit,No,,Apr-2026,2026,Q2,Low
INV0000174,CUST0323,2025-08-24,15,2025-09-08,298360,53704.8,352064.8,Office Supplies,Direct,Paid,0,0,0-30,Closed,50,Neha,No,,Aug-2025,2025,Q3,High
INV0000175,CUST0522,2025-05-20,45,2025-07-04,233394,42010.92,275404.92,Medical Supplies,Distributor,Paid,0,1,0-30,Reminder Sent,77,Amit,No,,May-2025,2025,Q2,High
INV0000176,CUST0431,2025-02-14,30,2025-03-16,40827,7348.86,48175.86,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,16,Karan,No,,Feb-2025,2025,Q1,Low
INV0000177,CUST0800,2024-11-24,15,2024-12-09,104251,18765.18,123016.18,Office Supplies,Distributor,Paid,0,4,0-30,Reminder Sent,22,Pooja,No,,Nov-2024,2024,Q4,Medium
INV0000178,CUST0052,2024-12-07,60,2025-02-05,145887,26259.66,172146.66,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,29,Neha,No,,Dec-2024,2024,Q4,Medium
INV0000179,CUST0014,2024-07-02,30,2024-08-01,296622,53391.96,350013.96,Medical Supplies,Online,Paid,0,10,0-30,Reminder Sent,64,Amit,No,,Jul-2024,2024,Q3,High
INV0000180,CUST0655,2024-05-25,30,2024-06-24,195592,35206.56,230798.56,Consumer Goods,Online,Paid,0,39,31-60,Escalated,70,Sneha,No,,May-2024,2024,Q2,High
INV0000181,CUST0584,2024-12-16,60,2025-02-14,64593,11626.74,76219.74,Electronics,Distributor,Paid,0,0,0-30,Closed,32,Neha,No,,Dec-2024,2024,Q4,Medium
INV0000182,CUST0700,2025-05-14,45,2025-06-28,11909,2143.62,14052.62,Medical Supplies,Distributor,Paid,0,3,0-30,Reminder Sent,37,Karan,No,,May-2025,2025,Q2,Low
INV0000183,CUST0425,2026-02-28,30,2026-03-30,155094,27916.92,183010.92,Electronics,Online,Paid,0,1,0-30,Reminder Sent,75,Sneha,No,,Feb-2026,2026,Q1,Medium
INV0000184,CUST0669,2024-03-23,45,2024-05-07,118970,21414.6,140384.6,Industrial Goods,Distributor,Unpaid,140384.6,755,90+,Legal Review,36,Neha,No,2026-06-05,Mar-2024,2024,Q1,Medium
INV0000185,CUST0130,2026-03-06,45,2026-04-20,11517,2073.06,13590.06,Medical Supplies,Distributor,Paid,0,2,0-30,Reminder Sent,40,Neha,No,,Mar-2026,2026,Q1,Low
INV0000186,CUST0416,2025-08-01,15,2025-08-16,58759,10576.62,69335.62,Electronics,Distributor,Paid,0,38,31-60,Escalated,75,Pooja,No,,Aug-2025,2025,Q3,Low
INV0000187,CUST0622,2025-07-07,45,2025-08-21,18714,3368.52,22082.52,Industrial Goods,Direct,Paid,0,0,0-30,Closed,96,Neha,No,,Jul-2025,2025,Q3,Low
INV0000188,CUST0545,2024-04-30,15,2024-05-15,205917,37065.06,242982.06,Industrial Goods,Corporate,Paid,0,39,31-60,Escalated,86,Karan,No,,Apr-2024,2024,Q2,High
INV0000189,CUST0462,2025-10-05,15,2025-10-20,20235,3642.3,23877.3,Electronics,Corporate,Unpaid,23877.3,224,90+,Legal Review,80,Rohit,No,2026-06-08,Oct-2025,2025,Q4,Low
INV0000190,CUST0535,2025-07-30,60,2025-09-28,295461,53182.98,348643.98,Office Supplies,Direct,Paid,0,0,0-30,Closed,45,Karan,No,,Jul-2025,2025,Q3,High
INV0000191,CUST0483,2024-03-15,30,2024-04-14,231825,41728.5,273553.5,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,76,Sneha,No,,Mar-2024,2024,Q1,High
INV0000192,CUST0561,2024-11-09,45,2024-12-24,192314,34616.52,226930.52,Consumer Goods,Online,Paid,0,12,0-30,Reminder Sent,61,Karan,No,,Nov-2024,2024,Q4,High
INV0000193,CUST0265,2024-11-02,30,2024-12-02,100413,18074.34,118487.34,Software,Direct,Paid,0,0,0-30,Closed,68,Neha,No,,Nov-2024,2024,Q4,Medium
INV0000194,CUST0286,2024-07-15,15,2024-07-30,152298,27413.64,179711.64,Industrial Goods,Direct,Paid,0,0,0-30,Closed,71,Pooja,No,,Jul-2024,2024,Q3,Medium
INV0000195,CUST0013,2025-01-30,15,2025-02-14,22349,4022.82,26371.82,Medical Supplies,Online,Paid,0,12,0-30,Reminder Sent,75,Sneha,No,,Jan-2025,2025,Q1,Low
INV0000196,CUST0121,2026-02-26,30,2026-03-28,34618,6231.24,40849.24,Electronics,Distributor,Paid,0,13,0-30,Reminder Sent,16,Rohit,No,,Feb-2026,2026,Q1,Low
INV0000197,CUST0863,2025-02-17,60,2025-04-18,35467,6384.06,41851.06,Consumer Goods,Online,Paid,0,34,31-60,Escalated,50,Karan,No,,Feb-2025,2025,Q1,Low
INV0000198,CUST0080,2024-08-29,60,2024-10-28,35764,6437.52,42201.52,Industrial Goods,Online,Paid,0,0,0-30,Closed,29,Sneha,No,,Aug-2024,2024,Q3,Low
INV0000199,CUST0719,2024-12-27,45,2025-02-10,250106,45019.08,295125.08,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,39,Karan,No,,Dec-2024,2024,Q4,High
INV0000200,CUST0216,2025-05-24,30,2025-06-23,202925,36526.5,239451.5,Office Supplies,Online,Paid,0,16,0-30,Escalated,58,Sneha,No,,May-2025,2025,Q2,High
INV0000201,CUST0191,2025-03-01,30,2025-03-31,196324,35338.32,231662.32,Electronics,Distributor,Paid,0,0,0-30,Closed,26,Rohit,No,,Mar-2025,2025,Q1,High
INV0000202,CUST0607,2025-06-17,60,2025-08-16,50318,9057.24,59375.24,Medical Supplies,Online,Paid,0,9,0-30,Reminder Sent,86,Sneha,No,,Jun-2025,2025,Q2,Low
INV0000203,CUST0432,2024-03-26,30,2024-04-25,291012,52382.16,343394.16,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,63,Rohit,No,,Mar-2024,2024,Q1,High
INV0000204,CUST0308,2025-03-01,15,2025-03-16,239539,43117.02,282656.02,Electronics,Online,Unpaid,282656.02,442,90+,Legal Review,97,Pooja,No,2026-06-19,Mar-2025,2025,Q1,High
INV0000205,CUST0390,2024-07-26,15,2024-08-10,237418,42735.24,280153.24,Software,Distributor,Paid,0,0,0-30,Closed,87,Amit,No,,Jul-2024,2024,Q3,High
INV0000206,CUST0745,2024-05-18,60,2024-07-17,298091,53656.38,351747.38,Consumer Goods,Direct,Paid,0,0,0-30,Closed,72,Sneha,No,,May-2024,2024,Q2,High
INV0000207,CUST0227,2024-08-16,60,2024-10-15,32990,5938.2,38928.2,Consumer Goods,Online,Paid,0,0,0-30,Closed,74,Neha,No,,Aug-2024,2024,Q3,Low
INV0000208,CUST0285,2025-11-24,45,2026-01-08,249827,44968.86,294795.86,Electronics,Distributor,Paid,0,15,0-30,Reminder Sent,70,Pooja,No,,Nov-2025,2025,Q4,High
INV0000209,CUST0210,2024-03-06,45,2024-04-20,205526,36994.68,242520.68,Medical Supplies,Online,Paid,0,0,0-30,Closed,38,Pooja,No,,Mar-2024,2024,Q1,High
INV0000210,CUST0163,2024-05-06,30,2024-06-05,149434,26898.12,176332.12,Consumer Goods,Direct,Unpaid,176332.12,726,90+,Legal Review,62,Karan,No,2026-06-11,May-2024,2024,Q2,Medium
INV0000211,CUST0031,2024-08-28,45,2024-10-12,168037,30246.66,198283.66,Software,Distributor,Paid,0,0,0-30,Closed,14,Rohit,No,,Aug-2024,2024,Q3,Medium
INV0000212,CUST0747,2024-02-06,15,2024-02-21,10866,1955.88,12821.88,Medical Supplies,Distributor,Paid,0,10,0-30,Reminder Sent,59,Amit,No,,Feb-2024,2024,Q1,Low
INV0000213,CUST0980,2026-01-25,30,2026-02-24,206827,37228.86,244055.86,Office Supplies,Distributor,Paid,0,0,0-30,Closed,39,Sneha,No,,Jan-2026,2026,Q1,High
INV0000214,CUST0855,2024-07-27,15,2024-08-11,59096,10637.28,69733.28,Office Supplies,Corporate,Paid,0,17,0-30,Escalated,51,Karan,No,,Jul-2024,2024,Q3,Low
INV0000215,CUST0934,2024-10-19,30,2024-11-18,31327,5638.86,36965.86,Consumer Goods,Direct,Paid,0,0,0-30,Closed,34,Rohit,No,,Oct-2024,2024,Q4,Low
INV0000216,CUST0807,2024-01-01,45,2024-02-15,153977,27715.86,181692.86,Office Supplies,Distributor,Paid,0,11,0-30,Reminder Sent,55,Pooja,No,,Jan-2024,2024,Q1,Medium
INV0000217,CUST0277,2025-06-29,60,2025-08-28,66965,12053.7,79018.7,Electronics,Distributor,Unpaid,79018.7,277,90+,Legal Review,96,Sneha,No,2026-06-05,Jun-2025,2025,Q2,Medium
INV0000218,CUST0599,2024-06-07,60,2024-08-06,96191,17314.38,113505.38,Electronics,Direct,Paid,0,0,0-30,Closed,51,Pooja,No,,Jun-2024,2024,Q2,Medium
INV0000219,CUST0276,2024-09-07,60,2024-11-06,99281,17870.58,117151.58,Software,Distributor,Paid,0,0,0-30,Closed,59,Neha,No,,Sep-2024,2024,Q3,Medium
INV0000220,CUST0399,2024-05-26,30,2024-06-25,297034,53466.12,350500.12,Industrial Goods,Online,Paid,0,9,0-30,Reminder Sent,96,Pooja,No,,May-2024,2024,Q2,High
INV0000221,CUST0370,2024-11-25,15,2024-12-10,23646,4256.28,27902.28,Medical Supplies,Direct,Unpaid,27902.28,538,90+,Legal Review,36,Rohit,No,2026-06-06,Nov-2024,2024,Q4,Low
INV0000222,CUST0584,2024-03-15,15,2024-03-30,168926,30406.68,199332.68,Consumer Goods,Online,Paid,0,6,0-30,Reminder Sent,32,Karan,No,,Mar-2024,2024,Q1,Medium
INV0000223,CUST0749,2026-02-12,15,2026-02-27,295519,53193.42,348712.42,Software,Distributor,Paid,0,31,31-60,Escalated,34,Amit,No,,Feb-2026,2026,Q1,High
INV0000224,CUST0074,2025-12-29,60,2026-02-27,119179,21452.22,140631.22,Medical Supplies,Online,Paid,0,13,0-30,Reminder Sent,89,Sneha,No,,Dec-2025,2025,Q4,Medium
INV0000225,CUST0938,2025-08-29,60,2025-10-28,157210,28297.8,185507.8,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,58,Sneha,No,,Aug-2025,2025,Q3,Medium
INV0000226,CUST0467,2025-01-23,60,2025-03-24,75752,13635.36,89387.36,Software,Corporate,Paid,0,0,0-30,Closed,83,Neha,No,,Jan-2025,2025,Q1,Medium
INV0000227,CUST0100,2025-12-15,30,2026-01-14,26815,4826.7,31641.7,Office Supplies,Direct,Paid,0,0,0-30,Closed,58,Rohit,No,,Dec-2025,2025,Q4,Low
INV0000228,CUST0911,2025-03-24,60,2025-05-23,280496,50489.28,330985.28,Industrial Goods,Direct,Paid,0,5,0-30,Reminder Sent,70,Karan,No,,Mar-2025,2025,Q1,High
INV0000229,CUST0256,2026-03-24,45,2026-05-08,220781,39740.58,260521.58,Industrial Goods,Direct,Unpaid,260521.58,24,0-30,Open,66,Amit,No,2026-06-09,Mar-2026,2026,Q1,High
INV0000230,CUST0585,2025-11-03,15,2025-11-18,108752,19575.36,128327.36,Office Supplies,Online,Paid,0,0,0-30,Closed,94,Amit,No,,Nov-2025,2025,Q4,Medium
INV0000231,CUST0599,2024-11-18,45,2025-01-02,106921,19245.78,126166.78,Industrial Goods,Online,Paid,0,0,0-30,Closed,60,Pooja,No,,Nov-2024,2024,Q4,Medium
INV0000232,CUST0162,2025-11-23,30,2025-12-23,234070,42132.6,276202.6,Electronics,Online,Paid,0,12,0-30,Reminder Sent,51,Pooja,No,,Nov-2025,2025,Q4,High
INV0000233,CUST0009,2026-01-09,45,2026-02-23,51233,9221.94,60454.94,Electronics,Corporate,Paid,0,0,0-30,Closed,30,Sneha,No,,Jan-2026,2026,Q1,Low
INV0000234,CUST0469,2025-12-23,30,2026-01-22,148163,26669.34,174832.34,Electronics,Online,Paid,0,0,0-30,Closed,88,Sneha,No,,Dec-2025,2025,Q4,Medium
INV0000235,CUST0831,2024-08-25,60,2024-10-24,77988,14037.84,92025.84,Office Supplies,Direct,Paid,0,0,0-30,Closed,46,Amit,No,,Aug-2024,2024,Q3,Medium
INV0000236,CUST0280,2026-02-21,60,2026-04-22,50047,9008.46,59055.46,Consumer Goods,Direct,Paid,0,0,0-30,Closed,65,Neha,No,,Feb-2026,2026,Q1,Low
INV0000237,CUST0465,2025-09-20,45,2025-11-04,168232,30281.76,198513.76,Consumer Goods,Direct,Paid,0,9,0-30,Reminder Sent,93,Amit,No,,Sep-2025,2025,Q3,Medium
INV0000238,CUST0259,2026-01-24,15,2026-02-08,173820,31287.6,205107.6,Electronics,Online,Paid,0,0,0-30,Closed,38,Rohit,No,,Jan-2026,2026,Q1,High
INV0000239,CUST0324,2026-02-26,60,2026-04-27,185880,33458.4,219338.4,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,85,Amit,No,,Feb-2026,2026,Q1,High
INV0000240,CUST0279,2024-07-03,45,2024-08-17,28027,5044.86,33071.86,Consumer Goods,Direct,Paid,0,11,0-30,Reminder Sent,86,Rohit,No,,Jul-2024,2024,Q3,Low
INV0000241,CUST0766,2026-02-10,30,2026-03-12,114426,20596.68,135022.68,Electronics,Distributor,Paid,0,3,0-30,Reminder Sent,44,Amit,No,,Feb-2026,2026,Q1,Medium
INV0000242,CUST0730,2024-05-04,15,2024-05-19,186555,33579.9,220134.9,Electronics,Distributor,Paid,0,7,0-30,Reminder Sent,63,Pooja,No,,May-2024,2024,Q2,High
INV0000243,CUST0275,2026-04-29,60,2026-06-28,165305,29754.9,195059.9,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,23,Pooja,No,,Apr-2026,2026,Q2,Medium
INV0000244,CUST0154,2025-07-18,30,2025-08-17,239639,43135.02,282774.02,Industrial Goods,Direct,Paid,0,0,0-30,Closed,75,Neha,No,,Jul-2025,2025,Q3,High
INV0000245,CUST0040,2025-11-08,30,2025-12-08,226802,40824.36,267626.36,Consumer Goods,Direct,Paid,0,0,0-30,Closed,70,Pooja,No,,Nov-2025,2025,Q4,High
INV0000246,CUST0321,2026-01-14,45,2026-02-28,78480,14126.4,92606.4,Electronics,Online,Paid,0,0,0-30,Closed,68,Rohit,No,,Jan-2026,2026,Q1,Medium
INV0000247,CUST0853,2024-09-10,45,2024-10-25,242443,43639.74,286082.74,Medical Supplies,Distributor,Paid,0,1,0-30,Reminder Sent,43,Neha,No,,Sep-2024,2024,Q3,High
INV0000248,CUST0867,2024-08-11,15,2024-08-26,53411,9613.98,63024.98,Software,Online,Paid,0,53,31-60,Escalated,13,Pooja,No,,Aug-2024,2024,Q3,Low
INV0000249,CUST0245,2025-08-15,60,2025-10-14,25946,4670.28,30616.28,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,20,Sneha,No,,Aug-2025,2025,Q3,Low
INV0000250,CUST0635,2025-03-01,45,2025-04-15,56845,10232.1,67077.1,Electronics,Online,Paid,0,14,0-30,Reminder Sent,59,Neha,Yes,,Mar-2025,2025,Q1,Low
INV0000251,CUST0002,2025-07-11,15,2025-07-26,182684,32883.12,215567.12,Office Supplies,Corporate,Paid,0,0,0-30,Closed,68,Pooja,No,,Jul-2025,2025,Q3,High
INV0000252,CUST0822,2024-11-12,60,2025-01-11,112135,20184.3,132319.3,Industrial Goods,Distributor,Paid,0,10,0-30,Reminder Sent,62,Karan,No,,Nov-2024,2024,Q4,Medium
INV0000253,CUST0417,2024-10-01,60,2024-11-30,91470,16464.6,107934.6,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,40,Neha,No,,Oct-2024,2024,Q4,Medium
INV0000254,CUST0794,2025-12-22,15,2026-01-06,201979,36356.22,238335.22,Consumer Goods,Online,Paid,0,47,31-60,Escalated,64,Amit,No,,Dec-2025,2025,Q4,High
INV0000255,CUST0545,2024-02-23,60,2024-04-23,217197,39095.46,256292.46,Software,Corporate,Paid,0,0,0-30,Closed,61,Pooja,No,,Feb-2024,2024,Q1,High
INV0000256,CUST0840,2024-01-15,15,2024-01-30,13305,2394.9,15699.9,Industrial Goods,Corporate,Unpaid,15699.9,853,90+,Legal Review,58,Amit,No,2026-06-05,Jan-2024,2024,Q1,Low
INV0000257,CUST0664,2025-07-01,60,2025-08-30,133194,23974.92,157168.92,Industrial Goods,Distributor,Unpaid,157168.92,275,90+,Legal Review,79,Neha,No,2026-06-13,Jul-2025,2025,Q3,Medium
INV0000258,CUST0367,2025-03-07,15,2025-03-22,97589,17566.02,115155.02,Industrial Goods,Online,Paid,0,48,31-60,Escalated,41,Amit,No,,Mar-2025,2025,Q1,Medium
INV0000259,CUST0888,2024-10-20,45,2024-12-04,285753,51435.54,337188.54,Consumer Goods,Distributor,Paid,0,15,0-30,Reminder Sent,91,Pooja,No,,Oct-2024,2024,Q4,High
INV0000260,CUST0206,2025-02-08,15,2025-02-23,147441,26539.38,173980.38,Electronics,Corporate,Paid,0,0,0-30,Closed,73,Rohit,No,,Feb-2025,2025,Q1,Medium
INV0000261,CUST0161,2026-03-22,15,2026-04-06,210066,37811.88,247877.88,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,37,Neha,No,,Mar-2026,2026,Q1,High
INV0000262,CUST0250,2024-08-26,15,2024-09-10,253198,45575.64,298773.64,Electronics,Online,Paid,0,0,0-30,Closed,66,Sneha,No,,Aug-2024,2024,Q3,High
INV0000263,CUST0041,2026-03-28,30,2026-04-27,163425,29416.5,192841.5,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,34,Sneha,No,,Mar-2026,2026,Q1,Medium
INV0000264,CUST0161,2025-04-07,15,2025-04-22,75915,13664.7,89579.7,Office Supplies,Online,Paid,0,0,0-30,Closed,41,Sneha,No,,Apr-2025,2025,Q2,Medium
INV0000265,CUST0434,2024-10-18,45,2024-12-02,214532,38615.76,253147.76,Office Supplies,Online,Paid,0,0,0-30,Closed,25,Karan,No,,Oct-2024,2024,Q4,High
INV0000266,CUST0512,2024-05-08,30,2024-06-07,34945,6290.1,41235.1,Office Supplies,Online,Paid,0,0,0-30,Closed,21,Sneha,No,,May-2024,2024,Q2,Low
INV0000267,CUST0052,2024-01-25,45,2024-03-10,103019,18543.42,121562.42,Office Supplies,Online,Paid,0,0,0-30,Closed,31,Karan,No,,Jan-2024,2024,Q1,Medium
INV0000268,CUST0338,2026-04-13,15,2026-04-28,93765,16877.7,110642.7,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,79,Amit,No,,Apr-2026,2026,Q2,Medium
INV0000269,CUST0416,2024-11-26,60,2025-01-25,284793,51262.74,336055.74,Consumer Goods,Online,Paid,0,49,31-60,Escalated,66,Pooja,No,,Nov-2024,2024,Q4,High
INV0000270,CUST0831,2025-06-02,15,2025-06-17,86516,15572.88,102088.88,Industrial Goods,Corporate,Paid,0,23,0-30,Escalated,75,Rohit,No,,Jun-2025,2025,Q2,Medium
INV0000271,CUST0587,2024-09-10,15,2024-09-25,229401,41292.18,270693.18,Office Supplies,Distributor,Paid,0,0,0-30,Closed,70,Neha,No,,Sep-2024,2024,Q3,High
INV0000272,CUST0273,2025-10-16,60,2025-12-15,140526,25294.68,165820.68,Medical Supplies,Direct,Paid,0,0,0-30,Closed,71,Neha,No,,Oct-2025,2025,Q4,Medium
INV0000273,CUST0052,2024-05-11,60,2024-07-10,36688,6603.84,43291.84,Electronics,Online,Paid,0,47,31-60,Escalated,39,Sneha,No,,May-2024,2024,Q2,Low
INV0000274,CUST0629,2024-07-11,45,2024-08-25,197270,35508.6,232778.6,Software,Online,Paid,0,0,0-30,Closed,23,Amit,No,,Jul-2024,2024,Q3,High
INV0000275,CUST0733,2024-10-02,45,2024-11-16,246024,44284.32,290308.32,Consumer Goods,Online,Paid,0,25,0-30,Escalated,41,Amit,No,,Oct-2024,2024,Q4,High
INV0000276,CUST0549,2025-02-20,30,2025-03-22,228143,41065.74,269208.74,Consumer Goods,Direct,Paid,0,14,0-30,Reminder Sent,61,Sneha,No,,Feb-2025,2025,Q1,High
INV0000277,CUST0626,2024-04-17,30,2024-05-17,58129,10463.22,68592.22,Office Supplies,Distributor,Paid,0,0,0-30,Closed,55,Karan,No,,Apr-2024,2024,Q2,Low
INV0000278,CUST0445,2025-11-20,15,2025-12-05,285057,51310.26,336367.26,Office Supplies,Direct,Paid,0,0,0-30,Closed,57,Neha,No,,Nov-2025,2025,Q4,High
INV0000279,CUST0166,2024-02-08,30,2024-03-09,164864,29675.52,194539.52,Software,Corporate,Paid,0,2,0-30,Reminder Sent,40,Pooja,No,,Feb-2024,2024,Q1,Medium
INV0000280,CUST0690,2024-10-13,30,2024-11-12,180859,32554.62,213413.62,Office Supplies,Direct,Paid,0,0,0-30,Closed,32,Neha,No,,Oct-2024,2024,Q4,High
INV0000281,CUST0525,2024-01-05,30,2024-02-04,89559,16120.62,105679.62,Software,Corporate,Paid,0,0,0-30,Closed,86,Pooja,No,,Jan-2024,2024,Q1,Medium
INV0000282,CUST0815,2024-02-14,60,2024-04-14,208265,37487.7,245752.7,Office Supplies,Distributor,Paid,0,0,0-30,Closed,69,Neha,No,,Feb-2024,2024,Q1,High
INV0000283,CUST0514,2025-11-02,60,2026-01-01,297380,53528.4,350908.4,Electronics,Direct,Paid,0,0,0-30,Closed,84,Neha,No,,Nov-2025,2025,Q4,High
INV0000284,CUST0401,2025-08-31,15,2025-09-15,188908,34003.44,222911.44,Industrial Goods,Direct,Paid,0,3,0-30,Reminder Sent,27,Karan,No,,Aug-2025,2025,Q3,High
INV0000285,CUST0174,2026-04-16,60,2026-06-15,65267,11748.06,77015.06,Software,Distributor,Paid,0,13,0-30,Reminder Sent,44,Karan,No,,Apr-2026,2026,Q2,Medium
